"category","topic","tree_header","term","tree_number","descriptor_id"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Dental Audit","N05.700.175.250","http://id.nlm.nih.gov/mesh/D019230"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Medical Audit","N05.700.175.500","http://id.nlm.nih.gov/mesh/D008485"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Commission on Professional and Hospital Activities","N05.700.175.500.200","http://id.nlm.nih.gov/mesh/D003133"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Nursing Audit","N05.700.175.520","http://id.nlm.nih.gov/mesh/D009731"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Credentialing","N05.700.200","http://id.nlm.nih.gov/mesh/D003406"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Accreditation","N05.700.200.100","http://id.nlm.nih.gov/mesh/D000068"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Joint Commission on Accreditation of Healthcare Organizations","N05.700.200.100.420","http://id.nlm.nih.gov/mesh/D007591"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Certification","N05.700.200.190","http://id.nlm.nih.gov/mesh/D002568"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Specialty Boards","N05.700.200.190.750","http://id.nlm.nih.gov/mesh/D013044"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Licensure","N05.700.200.450","http://id.nlm.nih.gov/mesh/D008004"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Licensure, Dental","N05.700.200.450.300","http://id.nlm.nih.gov/mesh/D008005"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Licensure, Hospital","N05.700.200.450.380","http://id.nlm.nih.gov/mesh/D008006"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Licensure, Medical","N05.700.200.450.500","http://id.nlm.nih.gov/mesh/D008007"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Licensure, Nursing","N05.700.200.450.550","http://id.nlm.nih.gov/mesh/D008008"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Licensure, Pharmacy","N05.700.200.450.625","http://id.nlm.nih.gov/mesh/D008009"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Facility Regulation and Control","N05.700.300","http://id.nlm.nih.gov/mesh/D005161"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Guidelines as Topic","N05.700.350","http://id.nlm.nih.gov/mesh/D017408"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Codes of Ethics","N05.700.350.324","http://id.nlm.nih.gov/mesh/D032781"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Practice Guidelines as Topic","N05.700.350.650","http://id.nlm.nih.gov/mesh/D017410"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Professional Review Organizations","N05.700.675","http://id.nlm.nih.gov/mesh/D011366"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Professional Staff Committees","N05.700.685","http://id.nlm.nih.gov/mesh/D011367"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Clinical Trials Data Monitoring Committees","N05.700.685.149","http://id.nlm.nih.gov/mesh/D026661"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Ethics Committees","N05.700.685.300","http://id.nlm.nih.gov/mesh/D017041"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Ethics Committees, Clinical","N05.700.685.300.500","http://id.nlm.nih.gov/mesh/D028741"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Ethics Committees, Research","N05.700.685.300.750","http://id.nlm.nih.gov/mesh/D028744"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Pharmacy and Therapeutics Committee","N05.700.685.625","http://id.nlm.nih.gov/mesh/D010606"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Total Quality Management","N05.700.792","http://id.nlm.nih.gov/mesh/D017749"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Utilization Review","N05.700.900","http://id.nlm.nih.gov/mesh/D014600"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Concurrent Review","N05.700.900.200","http://id.nlm.nih.gov/mesh/D003211"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Drug Utilization Review","N05.700.900.300","http://id.nlm.nih.gov/mesh/D017723"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Quality of Health Care","N05.715","http://id.nlm.nih.gov/mesh/D011787"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Epidemiologic Factors","N05.715.350","http://id.nlm.nih.gov/mesh/D015981"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Age Factors","N05.715.350.075","http://id.nlm.nih.gov/mesh/D000367"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Age of Onset","N05.715.350.075.100","http://id.nlm.nih.gov/mesh/D017668"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Maternal Age","N05.715.350.075.550","http://id.nlm.nih.gov/mesh/D008423"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Bias (Epidemiology)","N05.715.350.150","http://id.nlm.nih.gov/mesh/D015982"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Observer Variation","N05.715.350.150.675","http://id.nlm.nih.gov/mesh/D015588"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Selection Bias","N05.715.350.150.775","http://id.nlm.nih.gov/mesh/D015983"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Causality","N05.715.350.200","http://id.nlm.nih.gov/mesh/D015984"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Precipitating Factors","N05.715.350.200.650","http://id.nlm.nih.gov/mesh/D015985"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Protective Factors","N05.715.350.200.675","http://id.nlm.nih.gov/mesh/D065840"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Risk Factors","N05.715.350.200.700","http://id.nlm.nih.gov/mesh/D012307"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Comorbidity","N05.715.350.225","http://id.nlm.nih.gov/mesh/D015897"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Confounding Factors (Epidemiology)","N05.715.350.240","http://id.nlm.nih.gov/mesh/D015986"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Effect Modifier, Epidemiologic","N05.715.350.350","http://id.nlm.nih.gov/mesh/D015987"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Cohort Effect","N05.715.350.350.225","http://id.nlm.nih.gov/mesh/D015988"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Healthy Worker Effect","N05.715.350.350.375","http://id.nlm.nih.gov/mesh/D015989"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Placebo Effect","N05.715.350.350.625","http://id.nlm.nih.gov/mesh/D015990"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Nocebo Effect","N05.715.350.350.625.500","http://id.nlm.nih.gov/mesh/D064786"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Reproductive History","N05.715.350.575","http://id.nlm.nih.gov/mesh/D017584"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Sex Factors","N05.715.350.675","http://id.nlm.nih.gov/mesh/D012737"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Health Care Evaluation Mechanisms","N05.715.360","http://id.nlm.nih.gov/mesh/D017531"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Data Collection","N05.715.360.300","http://id.nlm.nih.gov/mesh/D003625"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Checklist","N05.715.360.300.179","http://id.nlm.nih.gov/mesh/D057189"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Datasets as Topic","N05.715.360.300.224","http://id.nlm.nih.gov/mesh/D066264"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Focus Groups","N05.715.360.300.269","http://id.nlm.nih.gov/mesh/D017144"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Geriatric Assessment","N05.715.360.300.360","http://id.nlm.nih.gov/mesh/D015577"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Health Surveys","N05.715.360.300.375","http://id.nlm.nih.gov/mesh/D006306"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Behavioral Risk Factor Surveillance System","N05.715.360.300.375.149","http://id.nlm.nih.gov/mesh/D040343"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Dental Health Surveys","N05.715.360.300.375.300","http://id.nlm.nih.gov/mesh/D003753"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Dental Plaque Index","N05.715.360.300.375.300.325","http://id.nlm.nih.gov/mesh/D003774"
"Health Care","Health Care Quality, Access, and Evaluation","N05","DMF Index","N05.715.360.300.375.300.340","http://id.nlm.nih.gov/mesh/D004245"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Index of Orthodontic Treatment Need","N05.715.360.300.375.300.505","http://id.nlm.nih.gov/mesh/D061326"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Oral Hygiene Index","N05.715.360.300.375.300.670","http://id.nlm.nih.gov/mesh/D009911"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Periodontal Index","N05.715.360.300.375.300.690","http://id.nlm.nih.gov/mesh/D010512"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Health Status Indicators","N05.715.360.300.375.375","http://id.nlm.nih.gov/mesh/D006305"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Organ Dysfunction Scores","N05.715.360.300.375.375.181","http://id.nlm.nih.gov/mesh/D063305"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Patient Acuity","N05.715.360.300.375.375.364","http://id.nlm.nih.gov/mesh/D062072"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Severity of Illness Index","N05.715.360.300.375.375.364.500","http://id.nlm.nih.gov/mesh/D012720"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Karnofsky Performance Status","N05.715.360.300.375.375.364.500.500","http://id.nlm.nih.gov/mesh/D017567"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Sickness Impact Profile","N05.715.360.300.375.375.730","http://id.nlm.nih.gov/mesh/D018434"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Mass Screening","N05.715.360.300.375.500","http://id.nlm.nih.gov/mesh/D008403"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Anonymous Testing","N05.715.360.300.375.500.174","http://id.nlm.nih.gov/mesh/D035041"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Mass Chest X-Ray","N05.715.360.300.375.500.500","http://id.nlm.nih.gov/mesh/D008400"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Multiphasic Screening","N05.715.360.300.375.500.540","http://id.nlm.nih.gov/mesh/D009098"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Neonatal Screening","N05.715.360.300.375.500.575","http://id.nlm.nih.gov/mesh/D015997"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Vision Screening","N05.715.360.300.375.500.825","http://id.nlm.nih.gov/mesh/D015351"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Nutrition Surveys","N05.715.360.300.375.560","http://id.nlm.nih.gov/mesh/D009749"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Diet Surveys","N05.715.360.300.375.560.300","http://id.nlm.nih.gov/mesh/D004034"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Population Surveillance","N05.715.360.300.375.625","http://id.nlm.nih.gov/mesh/D011159"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Public Health Surveillance","N05.715.360.300.375.625.324","http://id.nlm.nih.gov/mesh/D062486"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Sentinel Surveillance","N05.715.360.300.375.625.650","http://id.nlm.nih.gov/mesh/D018571"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Health Care Surveys","N05.715.360.300.387","http://id.nlm.nih.gov/mesh/D019538"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Interviews as Topic","N05.715.360.300.400","http://id.nlm.nih.gov/mesh/D007407"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Narration","N05.715.360.300.480","http://id.nlm.nih.gov/mesh/D033262"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Nutrition Assessment","N05.715.360.300.560","http://id.nlm.nih.gov/mesh/D015596"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Nutrition Surveys","N05.715.360.300.627","http://id.nlm.nih.gov/mesh/D009749"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Diet Surveys","N05.715.360.300.627.300","http://id.nlm.nih.gov/mesh/D004034"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Questionnaires","N05.715.360.300.695","http://id.nlm.nih.gov/mesh/D011795"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Self Report","N05.715.360.300.695.500","http://id.nlm.nih.gov/mesh/D057566"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Records as Topic","N05.715.360.300.715","http://id.nlm.nih.gov/mesh/D011996"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Birth Certificates","N05.715.360.300.715.175","http://id.nlm.nih.gov/mesh/D001719"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Consent Forms","N05.715.360.300.715.245","http://id.nlm.nih.gov/mesh/D032962"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Death Certificates","N05.715.360.300.715.315","http://id.nlm.nih.gov/mesh/D003644"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Dental Records","N05.715.360.300.715.330","http://id.nlm.nih.gov/mesh/D003792"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Hospital Records","N05.715.360.300.715.380","http://id.nlm.nih.gov/mesh/D006753"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Medical Records","N05.715.360.300.715.500","http://id.nlm.nih.gov/mesh/D008499"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Clinical Coding","N05.715.360.300.715.500.249","http://id.nlm.nih.gov/mesh/D059019"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Medical Record Linkage","N05.715.360.300.715.500.500","http://id.nlm.nih.gov/mesh/D008498"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Medical Records, Problem-Oriented","N05.715.360.300.715.500.520","http://id.nlm.nih.gov/mesh/D008501"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Medical Records Systems, Computerized","N05.715.360.300.715.500.530","http://id.nlm.nih.gov/mesh/D016347"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Patient Discharge Summaries","N05.715.360.300.715.500.665","http://id.nlm.nih.gov/mesh/D063886"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Trauma Severity Indices","N05.715.360.300.715.500.800","http://id.nlm.nih.gov/mesh/D015599"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Abbreviated Injury Scale","N05.715.360.300.715.500.800.100","http://id.nlm.nih.gov/mesh/D015998"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Glasgow Coma Scale","N05.715.360.300.715.500.800.325","http://id.nlm.nih.gov/mesh/D015600"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Glasgow Outcome Scale","N05.715.360.300.715.500.800.335","http://id.nlm.nih.gov/mesh/D023261"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Injury Severity Score","N05.715.360.300.715.500.800.400","http://id.nlm.nih.gov/mesh/D015601"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Nursing Records","N05.715.360.300.715.550","http://id.nlm.nih.gov/mesh/D009737"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Registries","N05.715.360.300.715.700","http://id.nlm.nih.gov/mesh/D012042"
"Health Care","Health Care Quality, Access, and Evaluation","N05","SEER Program","N05.715.360.300.715.700.725","http://id.nlm.nih.gov/mesh/D018426"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Advance Directive Adherence","N05.715.360.317","http://id.nlm.nih.gov/mesh/D024362"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Evaluation Studies as Topic","N05.715.360.335","http://id.nlm.nih.gov/mesh/D005069"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Validation Studies as Topic","N05.715.360.335.500","http://id.nlm.nih.gov/mesh/D054928"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Guideline Adherence","N05.715.360.395","http://id.nlm.nih.gov/mesh/D019983"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Organizational Case Studies","N05.715.360.455","http://id.nlm.nih.gov/mesh/D019982"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Outcome and Process Assessment (Health Care)","N05.715.360.575","http://id.nlm.nih.gov/mesh/D010043"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Outcome Assessment (Health Care)","N05.715.360.575.575","http://id.nlm.nih.gov/mesh/D017063"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Patient Outcome Assessment","N05.715.360.575.575.399","http://id.nlm.nih.gov/mesh/D063868"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Lysholm Knee Score","N05.715.360.575.575.399.500","http://id.nlm.nih.gov/mesh/D065466"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Treatment Outcome","N05.715.360.575.575.800","http://id.nlm.nih.gov/mesh/D016896"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Early Termination of Clinical Trials","N05.715.360.575.575.800.379","http://id.nlm.nih.gov/mesh/D057239"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Response Evaluation Criteria in Solid Tumors","N05.715.360.575.575.800.569","http://id.nlm.nih.gov/mesh/D066066"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Treatment Failure","N05.715.360.575.575.800.760","http://id.nlm.nih.gov/mesh/D017211"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Process Assessment (Health Care)","N05.715.360.575.625","http://id.nlm.nih.gov/mesh/D017064"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Patient Satisfaction","N05.715.360.600","http://id.nlm.nih.gov/mesh/D017060"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Program Evaluation","N05.715.360.650","http://id.nlm.nih.gov/mesh/D015397"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Benchmarking","N05.715.360.650.150","http://id.nlm.nih.gov/mesh/D019985"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Root Cause Analysis","N05.715.360.700","http://id.nlm.nih.gov/mesh/D060891"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Statistics as Topic","N05.715.360.750","http://id.nlm.nih.gov/mesh/D013223"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Actuarial Analysis","N05.715.360.750.100","http://id.nlm.nih.gov/mesh/D000206"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Analysis of Variance","N05.715.360.750.125","http://id.nlm.nih.gov/mesh/D000704"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Multivariate Analysis","N05.715.360.750.125.500","http://id.nlm.nih.gov/mesh/D015999"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Cluster Analysis","N05.715.360.750.200","http://id.nlm.nih.gov/mesh/D016000"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Small-Area Analysis","N05.715.360.750.200.750","http://id.nlm.nih.gov/mesh/D017062"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Space-Time Clustering","N05.715.360.750.200.775","http://id.nlm.nih.gov/mesh/D013029"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Confidence Intervals","N05.715.360.750.220","http://id.nlm.nih.gov/mesh/D016001"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Data Interpretation, Statistical","N05.715.360.750.300","http://id.nlm.nih.gov/mesh/D003627"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Discriminant Analysis","N05.715.360.750.325","http://id.nlm.nih.gov/mesh/D016002"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Factor Analysis, Statistical","N05.715.360.750.350","http://id.nlm.nih.gov/mesh/D005163"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Matched-Pair Analysis","N05.715.360.750.500","http://id.nlm.nih.gov/mesh/D016555"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Models, Statistical","N05.715.360.750.530","http://id.nlm.nih.gov/mesh/D015233"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Likelihood Functions","N05.715.360.750.530.450","http://id.nlm.nih.gov/mesh/D016013"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Linear Models","N05.715.360.750.530.460","http://id.nlm.nih.gov/mesh/D016014"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Logistic Models","N05.715.360.750.530.480","http://id.nlm.nih.gov/mesh/D016015"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Models, Economic","N05.715.360.750.530.500","http://id.nlm.nih.gov/mesh/D018803"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Models, Econometric","N05.715.360.750.530.500.500","http://id.nlm.nih.gov/mesh/D017059"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Nomograms","N05.715.360.750.530.530","http://id.nlm.nih.gov/mesh/D049451"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Proportional Hazards Models","N05.715.360.750.530.650","http://id.nlm.nih.gov/mesh/D016016"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Monte Carlo Method","N05.715.360.750.540","http://id.nlm.nih.gov/mesh/D009010"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Probability","N05.715.360.750.625","http://id.nlm.nih.gov/mesh/D011336"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Bayes Theorem","N05.715.360.750.625.150","http://id.nlm.nih.gov/mesh/D001499"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Likelihood Functions","N05.715.360.750.625.450","http://id.nlm.nih.gov/mesh/D016013"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Markov Chains","N05.715.360.750.625.500","http://id.nlm.nih.gov/mesh/D008390"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Odds Ratio","N05.715.360.750.625.590","http://id.nlm.nih.gov/mesh/D016017"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Propensity Score","N05.715.360.750.625.620","http://id.nlm.nih.gov/mesh/D057216"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Proportional Hazards Models","N05.715.360.750.625.650","http://id.nlm.nih.gov/mesh/D016016"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Risk","N05.715.360.750.625.700","http://id.nlm.nih.gov/mesh/D012306"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Logistic Models","N05.715.360.750.625.700.450","http://id.nlm.nih.gov/mesh/D016015"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Protective Factors","N05.715.360.750.625.700.570","http://id.nlm.nih.gov/mesh/D065840"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Risk Assessment","N05.715.360.750.625.700.690","http://id.nlm.nih.gov/mesh/D018570"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Risk Adjustment","N05.715.360.750.625.700.690.800","http://id.nlm.nih.gov/mesh/D020379"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Risk Factors","N05.715.360.750.625.700.700","http://id.nlm.nih.gov/mesh/D012307"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Uncertainty","N05.715.360.750.625.850","http://id.nlm.nih.gov/mesh/D035501"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Regression Analysis","N05.715.360.750.695","http://id.nlm.nih.gov/mesh/D012044"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Least-Squares Analysis","N05.715.360.750.695.440","http://id.nlm.nih.gov/mesh/D016018"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Linear Models","N05.715.360.750.695.460","http://id.nlm.nih.gov/mesh/D016014"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Logistic Models","N05.715.360.750.695.470","http://id.nlm.nih.gov/mesh/D016015"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Proportional Hazards Models","N05.715.360.750.695.650","http://id.nlm.nih.gov/mesh/D016016"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Sensitivity and Specificity","N05.715.360.750.725","http://id.nlm.nih.gov/mesh/D012680"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Limit of Detection","N05.715.360.750.725.500","http://id.nlm.nih.gov/mesh/D057230"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Signal-To-Noise Ratio","N05.715.360.750.725.750","http://id.nlm.nih.gov/mesh/D059629"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Spatial Analysis","N05.715.360.750.746","http://id.nlm.nih.gov/mesh/D062206"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Geographic Mapping","N05.715.360.750.746.249","http://id.nlm.nih.gov/mesh/D062305"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Spatio-Temporal Analysis","N05.715.360.750.746.500","http://id.nlm.nih.gov/mesh/D062211"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Statistical Distributions","N05.715.360.750.750","http://id.nlm.nih.gov/mesh/D016008"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Binomial Distribution","N05.715.360.750.750.150","http://id.nlm.nih.gov/mesh/D016010"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Chi-Square Distribution","N05.715.360.750.750.200","http://id.nlm.nih.gov/mesh/D016009"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Normal Distribution","N05.715.360.750.750.565","http://id.nlm.nih.gov/mesh/D016011"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Poisson Distribution","N05.715.360.750.750.620","http://id.nlm.nih.gov/mesh/D016012"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Statistics, Nonparametric","N05.715.360.750.760","http://id.nlm.nih.gov/mesh/D018709"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Stochastic Processes","N05.715.360.750.770","http://id.nlm.nih.gov/mesh/D013269"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Markov Chains","N05.715.360.750.770.500","http://id.nlm.nih.gov/mesh/D008390"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Survival Analysis","N05.715.360.750.795","http://id.nlm.nih.gov/mesh/D016019"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Disease-Free Survival","N05.715.360.750.795.300","http://id.nlm.nih.gov/mesh/D018572"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Kaplan-Meier Estimate","N05.715.360.750.795.650","http://id.nlm.nih.gov/mesh/D053208"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Proportional Hazards Models","N05.715.360.750.795.825","http://id.nlm.nih.gov/mesh/D016016"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Epidemiologic Study Characteristics as Topic","N05.715.360.775","http://id.nlm.nih.gov/mesh/D016020"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Epidemiologic Studies","N05.715.360.775.175","http://id.nlm.nih.gov/mesh/D016021"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Case-Control Studies","N05.715.360.775.175.200","http://id.nlm.nih.gov/mesh/D016022"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Retrospective Studies","N05.715.360.775.175.200.710","http://id.nlm.nih.gov/mesh/D012189"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Cohort Studies","N05.715.360.775.175.250","http://id.nlm.nih.gov/mesh/D015331"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Follow-Up Studies","N05.715.360.775.175.250.350","http://id.nlm.nih.gov/mesh/D005500"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Longitudinal Studies","N05.715.360.775.175.250.450","http://id.nlm.nih.gov/mesh/D008137"
"Health Care","Health Care Quality, Access, and Evaluation","N05","National Longitudinal Study of Adolescent Health","N05.715.360.775.175.250.450.500","http://id.nlm.nih.gov/mesh/D063588"
"Health Care","Health Care Quality, Access, and Evaluation","N05","Prospective Studies","N05.715.360.775.175.250.630","http://id.nlm.nih.gov/mesh/D011446"
