category,topic,tree_header,term,tree_number,descriptor_id
Organisms,Eukaryota,B01,Hydrophyllaceae,B01.650.940.800.575.100.531,http://id.nlm.nih.gov/mesh/D029522
Organisms,Eukaryota,B01,Eriodictyon,B01.650.940.800.575.100.531.500,http://id.nlm.nih.gov/mesh/D031322
Organisms,Eukaryota,B01,Illicium,B01.650.940.800.575.100.539,http://id.nlm.nih.gov/mesh/D029523
Organisms,Eukaryota,B01,Iridaceae,B01.650.940.800.575.100.549,http://id.nlm.nih.gov/mesh/D027621
Organisms,Eukaryota,B01,Crocus,B01.650.940.800.575.100.549.500,http://id.nlm.nih.gov/mesh/D027622
Organisms,Eukaryota,B01,Iris Plant,B01.650.940.800.575.100.549.750,http://id.nlm.nih.gov/mesh/D031323
Organisms,Eukaryota,B01,Juglandaceae,B01.650.940.800.575.100.569,http://id.nlm.nih.gov/mesh/D029525
Organisms,Eukaryota,B01,Carya,B01.650.940.800.575.100.569.249,http://id.nlm.nih.gov/mesh/D031325
Organisms,Eukaryota,B01,Juglans,B01.650.940.800.575.100.569.500,http://id.nlm.nih.gov/mesh/D031324
Organisms,Eukaryota,B01,Krameriaceae,B01.650.940.800.575.100.572,http://id.nlm.nih.gov/mesh/D031326
Organisms,Eukaryota,B01,Lamiaceae,B01.650.940.800.575.100.575,http://id.nlm.nih.gov/mesh/D019686
Organisms,Eukaryota,B01,Agastache,B01.650.940.800.575.100.575.049,http://id.nlm.nih.gov/mesh/D031327
Organisms,Eukaryota,B01,Ajuga,B01.650.940.800.575.100.575.051,http://id.nlm.nih.gov/mesh/D031328
Organisms,Eukaryota,B01,Ballota,B01.650.940.800.575.100.575.075,http://id.nlm.nih.gov/mesh/D031329
Organisms,Eukaryota,B01,Coleus,B01.650.940.800.575.100.575.166,http://id.nlm.nih.gov/mesh/D031330
Organisms,Eukaryota,B01,Hedeoma,B01.650.940.800.575.100.575.231,http://id.nlm.nih.gov/mesh/D031336
Organisms,Eukaryota,B01,Hyptis,B01.650.940.800.575.100.575.297,http://id.nlm.nih.gov/mesh/D031331
Organisms,Eukaryota,B01,Isodon,B01.650.940.800.575.100.575.362,http://id.nlm.nih.gov/mesh/D037602
Organisms,Eukaryota,B01,Lavandula,B01.650.940.800.575.100.575.428,http://id.nlm.nih.gov/mesh/D027523
Organisms,Eukaryota,B01,Leonurus,B01.650.940.800.575.100.575.446,http://id.nlm.nih.gov/mesh/D031332
Organisms,Eukaryota,B01,Lycopus,B01.650.940.800.575.100.575.455,http://id.nlm.nih.gov/mesh/D031333
Organisms,Eukaryota,B01,Marrubium,B01.650.940.800.575.100.575.465,http://id.nlm.nih.gov/mesh/D027522
Organisms,Eukaryota,B01,Melissa,B01.650.940.800.575.100.575.474,http://id.nlm.nih.gov/mesh/D031334
Organisms,Eukaryota,B01,Mentha,B01.650.940.800.575.100.575.483,http://id.nlm.nih.gov/mesh/D027541
Organisms,Eukaryota,B01,Mentha piperita,B01.650.940.800.575.100.575.483.444,http://id.nlm.nih.gov/mesh/D036142
Organisms,Eukaryota,B01,Mentha pulegium,B01.650.940.800.575.100.575.483.500,http://id.nlm.nih.gov/mesh/D031335
Organisms,Eukaryota,B01,Mentha spicata,B01.650.940.800.575.100.575.483.750,http://id.nlm.nih.gov/mesh/D031337
Organisms,Eukaryota,B01,Monarda,B01.650.940.800.575.100.575.510,http://id.nlm.nih.gov/mesh/D031338
Organisms,Eukaryota,B01,Nepeta,B01.650.940.800.575.100.575.538,http://id.nlm.nih.gov/mesh/D027521
Organisms,Eukaryota,B01,Ocimum,B01.650.940.800.575.100.575.647,http://id.nlm.nih.gov/mesh/D031339
Organisms,Eukaryota,B01,Ocimum basilicum,B01.650.940.800.575.100.575.647.500,http://id.nlm.nih.gov/mesh/D018649
Organisms,Eukaryota,B01,Origanum,B01.650.940.800.575.100.575.702,http://id.nlm.nih.gov/mesh/D031341
Organisms,Eukaryota,B01,Orthosiphon,B01.650.940.800.575.100.575.729,http://id.nlm.nih.gov/mesh/D031342
Organisms,Eukaryota,B01,Perilla,B01.650.940.800.575.100.575.743,http://id.nlm.nih.gov/mesh/D031343
Organisms,Eukaryota,B01,Perilla frutescens,B01.650.940.800.575.100.575.743.500,http://id.nlm.nih.gov/mesh/D031344
Organisms,Eukaryota,B01,Phlomis,B01.650.940.800.575.100.575.750,http://id.nlm.nih.gov/mesh/D031345
Organisms,Eukaryota,B01,Plectranthus,B01.650.940.800.575.100.575.753,http://id.nlm.nih.gov/mesh/D031346
Organisms,Eukaryota,B01,Prunella,B01.650.940.800.575.100.575.755,http://id.nlm.nih.gov/mesh/D031347
Organisms,Eukaryota,B01,Rosmarinus,B01.650.940.800.575.100.575.757,http://id.nlm.nih.gov/mesh/D027542
Organisms,Eukaryota,B01,Salvia,B01.650.940.800.575.100.575.922,http://id.nlm.nih.gov/mesh/D027544
Organisms,Eukaryota,B01,Salvia miltiorrhiza,B01.650.940.800.575.100.575.922.750,http://id.nlm.nih.gov/mesh/D027561
Organisms,Eukaryota,B01,Salvia officinalis,B01.650.940.800.575.100.575.922.770,http://id.nlm.nih.gov/mesh/D027543
Organisms,Eukaryota,B01,Satureja,B01.650.940.800.575.100.575.935,http://id.nlm.nih.gov/mesh/D031362
Organisms,Eukaryota,B01,Scutellaria,B01.650.940.800.575.100.575.942,http://id.nlm.nih.gov/mesh/D031363
Organisms,Eukaryota,B01,Scutellaria baicalensis,B01.650.940.800.575.100.575.942.500,http://id.nlm.nih.gov/mesh/D031364
Organisms,Eukaryota,B01,Sideritis,B01.650.940.800.575.100.575.945,http://id.nlm.nih.gov/mesh/D031365
Organisms,Eukaryota,B01,Stachys,B01.650.940.800.575.100.575.947,http://id.nlm.nih.gov/mesh/D031366
Organisms,Eukaryota,B01,Teucrium,B01.650.940.800.575.100.575.948,http://id.nlm.nih.gov/mesh/D031367
Organisms,Eukaryota,B01,Thymus Plant,B01.650.940.800.575.100.575.974,http://id.nlm.nih.gov/mesh/D046930
Organisms,Eukaryota,B01,Lauraceae,B01.650.940.800.575.100.590,http://id.nlm.nih.gov/mesh/D019770
Organisms,Eukaryota,B01,Cinnamomum,B01.650.940.800.575.100.590.149,http://id.nlm.nih.gov/mesh/D027424
Organisms,Eukaryota,B01,Cinnamomum aromaticum,B01.650.940.800.575.100.590.149.124,http://id.nlm.nih.gov/mesh/D032904
Organisms,Eukaryota,B01,Cinnamomum camphora,B01.650.940.800.575.100.590.149.249,http://id.nlm.nih.gov/mesh/D027423
Organisms,Eukaryota,B01,Cinnamomum zeylanicum,B01.650.940.800.575.100.590.149.500,http://id.nlm.nih.gov/mesh/D002935
Organisms,Eukaryota,B01,Cryptocarya,B01.650.940.800.575.100.590.177,http://id.nlm.nih.gov/mesh/D031369
Organisms,Eukaryota,B01,Laurus,B01.650.940.800.575.100.590.399,http://id.nlm.nih.gov/mesh/D027442
Organisms,Eukaryota,B01,Lindera,B01.650.940.800.575.100.590.524,http://id.nlm.nih.gov/mesh/D027443
Organisms,Eukaryota,B01,Litsea,B01.650.940.800.575.100.590.555,http://id.nlm.nih.gov/mesh/D032862
Organisms,Eukaryota,B01,Ocotea,B01.650.940.800.575.100.590.587,http://id.nlm.nih.gov/mesh/D027444
Organisms,Eukaryota,B01,Persea,B01.650.940.800.575.100.590.650,http://id.nlm.nih.gov/mesh/D027421
Organisms,Eukaryota,B01,Sassafras,B01.650.940.800.575.100.590.737,http://id.nlm.nih.gov/mesh/D027441
Organisms,Eukaryota,B01,Umbellularia,B01.650.940.800.575.100.590.825,http://id.nlm.nih.gov/mesh/D027422
Organisms,Eukaryota,B01,Lecythidaceae,B01.650.940.800.575.100.600,http://id.nlm.nih.gov/mesh/D031381
Organisms,Eukaryota,B01,Barringtonia,B01.650.940.800.575.100.600.099,http://id.nlm.nih.gov/mesh/D031382
Organisms,Eukaryota,B01,Bertholletia,B01.650.940.800.575.100.600.133,http://id.nlm.nih.gov/mesh/D031383
Organisms,Eukaryota,B01,Liliaceae,B01.650.940.800.575.100.610,http://id.nlm.nih.gov/mesh/D019668
Organisms,Eukaryota,B01,Allium,B01.650.940.800.575.100.610.100,http://id.nlm.nih.gov/mesh/D000490
Organisms,Eukaryota,B01,Chive,B01.650.940.800.575.100.610.100.149,http://id.nlm.nih.gov/mesh/D027782
Organisms,Eukaryota,B01,Garlic,B01.650.940.800.575.100.610.100.300,http://id.nlm.nih.gov/mesh/D005737
Organisms,Eukaryota,B01,Onions,B01.650.940.800.575.100.610.100.600,http://id.nlm.nih.gov/mesh/D019697
Organisms,Eukaryota,B01,Shallots,B01.650.940.800.575.100.610.100.800,http://id.nlm.nih.gov/mesh/D027781
Organisms,Eukaryota,B01,Alstroemeria,B01.650.940.800.575.100.610.111,http://id.nlm.nih.gov/mesh/D031402
Organisms,Eukaryota,B01,Anemarrhena,B01.650.940.800.575.100.610.117,http://id.nlm.nih.gov/mesh/D031403
Organisms,Eukaryota,B01,Asparagus Plant,B01.650.940.800.575.100.610.162,http://id.nlm.nih.gov/mesh/D027761
Organisms,Eukaryota,B01,Camassia,B01.650.940.800.575.100.610.181,http://id.nlm.nih.gov/mesh/D031404
Organisms,Eukaryota,B01,Colchicum,B01.650.940.800.575.100.610.200,http://id.nlm.nih.gov/mesh/D003079
Organisms,Eukaryota,B01,Convallaria,B01.650.940.800.575.100.610.211,http://id.nlm.nih.gov/mesh/D031405
Organisms,Eukaryota,B01,Cordyline,B01.650.940.800.575.100.610.222,http://id.nlm.nih.gov/mesh/D031406
Organisms,Eukaryota,B01,Crinum,B01.650.940.800.575.100.610.233,http://id.nlm.nih.gov/mesh/D031407
Organisms,Eukaryota,B01,Curculigo,B01.650.940.800.575.100.610.255,http://id.nlm.nih.gov/mesh/D031408
Organisms,Eukaryota,B01,Dracaena,B01.650.940.800.575.100.610.277,http://id.nlm.nih.gov/mesh/D031409
Organisms,Eukaryota,B01,Fritillaria,B01.650.940.800.575.100.610.313,http://id.nlm.nih.gov/mesh/D031410
Organisms,Eukaryota,B01,Galanthus,B01.650.940.800.575.100.610.350,http://id.nlm.nih.gov/mesh/D027801
Organisms,Eukaryota,B01,Hemerocallis,B01.650.940.800.575.100.610.387,http://id.nlm.nih.gov/mesh/D031421
Organisms,Eukaryota,B01,Hosta,B01.650.940.800.575.100.610.406,http://id.nlm.nih.gov/mesh/D031422
Organisms,Eukaryota,B01,Hyacinthus,B01.650.940.800.575.100.610.415,http://id.nlm.nih.gov/mesh/D031423
Organisms,Eukaryota,B01,Hypoxis,B01.650.940.800.575.100.610.425,http://id.nlm.nih.gov/mesh/D027802
Organisms,Eukaryota,B01,Lilium,B01.650.940.800.575.100.610.500,http://id.nlm.nih.gov/mesh/D027762
Organisms,Eukaryota,B01,Liriope Plant,B01.650.940.800.575.100.610.509,http://id.nlm.nih.gov/mesh/D031424
Organisms,Eukaryota,B01,Lycoris,B01.650.940.800.575.100.610.533,http://id.nlm.nih.gov/mesh/D031426
Organisms,Eukaryota,B01,Narcissus,B01.650.940.800.575.100.610.555,http://id.nlm.nih.gov/mesh/D031427
Organisms,Eukaryota,B01,Ophiopogon,B01.650.940.800.575.100.610.588,http://id.nlm.nih.gov/mesh/D031441
Organisms,Eukaryota,B01,Ornithogalum,B01.650.940.800.575.100.610.593,http://id.nlm.nih.gov/mesh/D031442
Organisms,Eukaryota,B01,Polygonatum,B01.650.940.800.575.100.610.688,http://id.nlm.nih.gov/mesh/D031384
Organisms,Eukaryota,B01,Ruscus,B01.650.940.800.575.100.610.716,http://id.nlm.nih.gov/mesh/D031443
Organisms,Eukaryota,B01,Sansevieria,B01.650.940.800.575.100.610.730,http://id.nlm.nih.gov/mesh/D031444
Organisms,Eukaryota,B01,Scilla,B01.650.940.800.575.100.610.737,http://id.nlm.nih.gov/mesh/D031445
Organisms,Eukaryota,B01,Smilacina,B01.650.940.800.575.100.610.744,http://id.nlm.nih.gov/mesh/D031401
Organisms,Eukaryota,B01,Trillium,B01.650.940.800.575.100.610.772,http://id.nlm.nih.gov/mesh/D031446
Organisms,Eukaryota,B01,Tulipa,B01.650.940.800.575.100.610.786,http://id.nlm.nih.gov/mesh/D031447
Organisms,Eukaryota,B01,Urginea,B01.650.940.800.575.100.610.793,http://id.nlm.nih.gov/mesh/D031448
Organisms,Eukaryota,B01,Veratrum,B01.650.940.800.575.100.610.800,http://id.nlm.nih.gov/mesh/D014703
Organisms,Eukaryota,B01,Zigadenus,B01.650.940.800.575.100.610.900,http://id.nlm.nih.gov/mesh/D031449
Organisms,Eukaryota,B01,Linaceae,B01.650.940.800.575.100.620,http://id.nlm.nih.gov/mesh/D019658
Organisms,Eukaryota,B01,Flax,B01.650.940.800.575.100.620.500,http://id.nlm.nih.gov/mesh/D019597
Organisms,Eukaryota,B01,Loganiaceae,B01.650.940.800.575.100.638,http://id.nlm.nih.gov/mesh/D029541
Organisms,Eukaryota,B01,Gelsemium,B01.650.940.800.575.100.638.500,http://id.nlm.nih.gov/mesh/D031450
Organisms,Eukaryota,B01,Strychnos,B01.650.940.800.575.100.638.750,http://id.nlm.nih.gov/mesh/D031451
Organisms,Eukaryota,B01,Strychnos nux-vomica,B01.650.940.800.575.100.638.750.500,http://id.nlm.nih.gov/mesh/D031461
Organisms,Eukaryota,B01,Lythraceae,B01.650.940.800.575.100.665,http://id.nlm.nih.gov/mesh/D029561
Organisms,Eukaryota,B01,Cuphea,B01.650.940.800.575.100.665.249,http://id.nlm.nih.gov/mesh/D031562
Organisms,Eukaryota,B01,Lagerstroemia,B01.650.940.800.575.100.665.374,http://id.nlm.nih.gov/mesh/D031563
Organisms,Eukaryota,B01,Lawsonia Plant,B01.650.940.800.575.100.665.437,http://id.nlm.nih.gov/mesh/D031564
Organisms,Eukaryota,B01,Lythrum,B01.650.940.800.575.100.665.500,http://id.nlm.nih.gov/mesh/D031561
Organisms,Eukaryota,B01,Woodfordia,B01.650.940.800.575.100.665.750,http://id.nlm.nih.gov/mesh/D031565
Organisms,Eukaryota,B01,Magnoliaceae,B01.650.940.800.575.100.680,http://id.nlm.nih.gov/mesh/D029562
Organisms,Eukaryota,B01,Liriodendron,B01.650.940.800.575.100.680.249,http://id.nlm.nih.gov/mesh/D031567
Organisms,Eukaryota,B01,Magnolia,B01.650.940.800.575.100.680.500,http://id.nlm.nih.gov/mesh/D031566
Organisms,Eukaryota,B01,Malpighiaceae,B01.650.940.800.575.100.690,http://id.nlm.nih.gov/mesh/D029581
Organisms,Eukaryota,B01,Banisteriopsis,B01.650.940.800.575.100.690.099,http://id.nlm.nih.gov/mesh/D031581
Organisms,Eukaryota,B01,Galphimia,B01.650.940.800.575.100.690.355,http://id.nlm.nih.gov/mesh/D031582
Organisms,Eukaryota,B01,Malvaceae,B01.650.940.800.575.100.700,http://id.nlm.nih.gov/mesh/D019660
Organisms,Eukaryota,B01,Abelmoschus,B01.650.940.800.575.100.700.100,http://id.nlm.nih.gov/mesh/D028483
Organisms,Eukaryota,B01,Althaea,B01.650.940.800.575.100.700.115,http://id.nlm.nih.gov/mesh/D031583
Organisms,Eukaryota,B01,Gossypium,B01.650.940.800.575.100.700.244,http://id.nlm.nih.gov/mesh/D003368
Organisms,Eukaryota,B01,Hibiscus,B01.650.940.800.575.100.700.288,http://id.nlm.nih.gov/mesh/D031584
Organisms,Eukaryota,B01,Malva,B01.650.940.800.575.100.700.555,http://id.nlm.nih.gov/mesh/D028501
Organisms,Eukaryota,B01,Melastomataceae,B01.650.940.800.575.100.707,http://id.nlm.nih.gov/mesh/D035322
Organisms,Eukaryota,B01,Meliaceae,B01.650.940.800.575.100.715,http://id.nlm.nih.gov/mesh/D029582
Organisms,Eukaryota,B01,Aglaia,B01.650.940.800.575.100.715.061,http://id.nlm.nih.gov/mesh/D031602
Organisms,Eukaryota,B01,Azadirachta,B01.650.940.800.575.100.715.124,http://id.nlm.nih.gov/mesh/D031601
Organisms,Eukaryota,B01,Cedrela,B01.650.940.800.575.100.715.249,http://id.nlm.nih.gov/mesh/D031587
Organisms,Eukaryota,B01,Melia,B01.650.940.800.575.100.715.500,http://id.nlm.nih.gov/mesh/D031585
Organisms,Eukaryota,B01,Melia azedarach,B01.650.940.800.575.100.715.500.500,http://id.nlm.nih.gov/mesh/D031586
Organisms,Eukaryota,B01,Menispermaceae,B01.650.940.800.575.100.725,http://id.nlm.nih.gov/mesh/D029583
Organisms,Eukaryota,B01,Cissampelos,B01.650.940.800.575.100.725.111,http://id.nlm.nih.gov/mesh/D031606
Organisms,Eukaryota,B01,Cocculus,B01.650.940.800.575.100.725.124,http://id.nlm.nih.gov/mesh/D031605
Organisms,Eukaryota,B01,Cyclea,B01.650.940.800.575.100.725.249,http://id.nlm.nih.gov/mesh/D031604
Organisms,Eukaryota,B01,Menispermum,B01.650.940.800.575.100.725.500,http://id.nlm.nih.gov/mesh/D031603
Organisms,Eukaryota,B01,Sinomenium,B01.650.940.800.575.100.725.625,http://id.nlm.nih.gov/mesh/D032841
Organisms,Eukaryota,B01,Stephania,B01.650.940.800.575.100.725.750,http://id.nlm.nih.gov/mesh/D031607
Organisms,Eukaryota,B01,Stephania tetrandra,B01.650.940.800.575.100.725.750.500,http://id.nlm.nih.gov/mesh/D031609
Organisms,Eukaryota,B01,Tinospora,B01.650.940.800.575.100.725.875,http://id.nlm.nih.gov/mesh/D031610
Organisms,Eukaryota,B01,Mistletoe,B01.650.940.800.575.100.735,http://id.nlm.nih.gov/mesh/D014784
Organisms,Eukaryota,B01,Loranthaceae,B01.650.940.800.575.100.735.249,http://id.nlm.nih.gov/mesh/D028183
Organisms,Eukaryota,B01,Viscaceae,B01.650.940.800.575.100.735.888,http://id.nlm.nih.gov/mesh/D028163
Organisms,Eukaryota,B01,Phoradendron,B01.650.940.800.575.100.735.888.699,http://id.nlm.nih.gov/mesh/D028184
Organisms,Eukaryota,B01,Viscum,B01.650.940.800.575.100.735.888.750,http://id.nlm.nih.gov/mesh/D028181
Organisms,Eukaryota,B01,Viscum album,B01.650.940.800.575.100.735.888.750.500,http://id.nlm.nih.gov/mesh/D028182
Organisms,Eukaryota,B01,Molluginaceae,B01.650.940.800.575.100.740,http://id.nlm.nih.gov/mesh/D035704
Organisms,Eukaryota,B01,Monimiaceae,B01.650.940.800.575.100.745,http://id.nlm.nih.gov/mesh/D029585
Organisms,Eukaryota,B01,Peumus,B01.650.940.800.575.100.745.500,http://id.nlm.nih.gov/mesh/D031611
Organisms,Eukaryota,B01,Moraceae,B01.650.940.800.575.100.750,http://id.nlm.nih.gov/mesh/D029586
Organisms,Eukaryota,B01,Antiaris,B01.650.940.800.575.100.750.055,http://id.nlm.nih.gov/mesh/D031621
Organisms,Eukaryota,B01,Artocarpus,B01.650.940.800.575.100.750.088,http://id.nlm.nih.gov/mesh/D031622
Organisms,Eukaryota,B01,Broussonetia,B01.650.940.800.575.100.750.144,http://id.nlm.nih.gov/mesh/D031623
Organisms,Eukaryota,B01,Ficus,B01.650.940.800.575.100.750.500,http://id.nlm.nih.gov/mesh/D030681
Organisms,Eukaryota,B01,Maclura,B01.650.940.800.575.100.750.599,http://id.nlm.nih.gov/mesh/D031624
Organisms,Eukaryota,B01,Morus,B01.650.940.800.575.100.750.633,http://id.nlm.nih.gov/mesh/D031625
Organisms,Eukaryota,B01,Moringa,B01.650.940.800.575.100.752,http://id.nlm.nih.gov/mesh/D029587
Organisms,Eukaryota,B01,Moringa oleifera,B01.650.940.800.575.100.752.500,http://id.nlm.nih.gov/mesh/D029588
Organisms,Eukaryota,B01,Myoporaceae,B01.650.940.800.575.100.756,http://id.nlm.nih.gov/mesh/D031642
Organisms,Eukaryota,B01,Eremophila Plant,B01.650.940.800.575.100.756.249,http://id.nlm.nih.gov/mesh/D041621
Organisms,Eukaryota,B01,Myoporum,B01.650.940.800.575.100.756.500,http://id.nlm.nih.gov/mesh/D031643
Organisms,Eukaryota,B01,Myricaceae,B01.650.940.800.575.100.760,http://id.nlm.nih.gov/mesh/D029590
Organisms,Eukaryota,B01,Myrica,B01.650.940.800.575.100.760.500,http://id.nlm.nih.gov/mesh/D031641
Organisms,Eukaryota,B01,Myristicaceae,B01.650.940.800.575.100.765,http://id.nlm.nih.gov/mesh/D026324
Organisms,Eukaryota,B01,Myristica fragrans,B01.650.940.800.575.100.765.500,http://id.nlm.nih.gov/mesh/D026323
Organisms,Eukaryota,B01,Myrsinaceae,B01.650.940.800.575.100.770,http://id.nlm.nih.gov/mesh/D029591
Organisms,Eukaryota,B01,Ardisia,B01.650.940.800.575.100.770.066,http://id.nlm.nih.gov/mesh/D031644
Organisms,Eukaryota,B01,Embelia,B01.650.940.800.575.100.770.533,http://id.nlm.nih.gov/mesh/D031645
Organisms,Eukaryota,B01,Myrtaceae,B01.650.940.800.575.100.773,http://id.nlm.nih.gov/mesh/D027822
Organisms,Eukaryota,B01,Eucalyptus,B01.650.940.800.575.100.773.366,http://id.nlm.nih.gov/mesh/D005052
Organisms,Eukaryota,B01,Eugenia,B01.650.940.800.575.100.773.374,http://id.nlm.nih.gov/mesh/D027842
Organisms,Eukaryota,B01,Feijoa,B01.650.940.800.575.100.773.522,http://id.nlm.nih.gov/mesh/D031646
Organisms,Eukaryota,B01,Kunzea,B01.650.940.800.575.100.773.649,http://id.nlm.nih.gov/mesh/D031648
Organisms,Eukaryota,B01,Leptospermum,B01.650.940.800.575.100.773.713,http://id.nlm.nih.gov/mesh/D031649
Organisms,Eukaryota,B01,Melaleuca,B01.650.940.800.575.100.773.745,http://id.nlm.nih.gov/mesh/D031650
Organisms,Eukaryota,B01,Myrtus,B01.650.940.800.575.100.773.761,http://id.nlm.nih.gov/mesh/D031651
Organisms,Eukaryota,B01,Pimenta,B01.650.940.800.575.100.773.777,http://id.nlm.nih.gov/mesh/D027841
Organisms,Eukaryota,B01,Psidium,B01.650.940.800.575.100.773.888,http://id.nlm.nih.gov/mesh/D031647
Organisms,Eukaryota,B01,Nelumbonaceae,B01.650.940.800.575.100.774,http://id.nlm.nih.gov/mesh/D031652
Organisms,Eukaryota,B01,Nelumbo,B01.650.940.800.575.100.774.500,http://id.nlm.nih.gov/mesh/D031653
Organisms,Eukaryota,B01,Nyctaginaceae,B01.650.940.800.575.100.775,http://id.nlm.nih.gov/mesh/D039281
Organisms,Eukaryota,B01,Mirabilis,B01.650.940.800.575.100.775.500,http://id.nlm.nih.gov/mesh/D039282
Organisms,Eukaryota,B01,Nymphaeaceae,B01.650.940.800.575.100.776,http://id.nlm.nih.gov/mesh/D030702
Organisms,Eukaryota,B01,Nuphar,B01.650.940.800.575.100.776.488,http://id.nlm.nih.gov/mesh/D031654
Organisms,Eukaryota,B01,Nymphaea,B01.650.940.800.575.100.776.500,http://id.nlm.nih.gov/mesh/D030721
Organisms,Eukaryota,B01,Nyssaceae,B01.650.940.800.575.100.778,http://id.nlm.nih.gov/mesh/D030701
Organisms,Eukaryota,B01,Camptotheca,B01.650.940.800.575.100.778.188,http://id.nlm.nih.gov/mesh/D029769
Organisms,Eukaryota,B01,Nyssa,B01.650.940.800.575.100.778.594,http://id.nlm.nih.gov/mesh/D031655
Organisms,Eukaryota,B01,Ochnaceae,B01.650.940.800.575.100.779,http://id.nlm.nih.gov/mesh/D043842
Organisms,Eukaryota,B01,Olacaceae,B01.650.940.800.575.100.780,http://id.nlm.nih.gov/mesh/D031656
Organisms,Eukaryota,B01,Oleaceae,B01.650.940.800.575.100.782,http://id.nlm.nih.gov/mesh/D029592
Organisms,Eukaryota,B01,Forsythia,B01.650.940.800.575.100.782.333,http://id.nlm.nih.gov/mesh/D031657
Organisms,Eukaryota,B01,Fraxinus,B01.650.940.800.575.100.782.374,http://id.nlm.nih.gov/mesh/D031661
Organisms,Eukaryota,B01,Jasminum,B01.650.940.800.575.100.782.416,http://id.nlm.nih.gov/mesh/D031660
Organisms,Eukaryota,B01,Ligustrum,B01.650.940.800.575.100.782.499,http://id.nlm.nih.gov/mesh/D031659
Organisms,Eukaryota,B01,Olea,B01.650.940.800.575.100.782.666,http://id.nlm.nih.gov/mesh/D031658
Organisms,Eukaryota,B01,Syringa,B01.650.940.800.575.100.782.833,http://id.nlm.nih.gov/mesh/D031662
Organisms,Eukaryota,B01,Onagraceae,B01.650.940.800.575.100.786,http://id.nlm.nih.gov/mesh/D029594
Organisms,Eukaryota,B01,Clarkia,B01.650.940.800.575.100.786.222,http://id.nlm.nih.gov/mesh/D031663
Organisms,Eukaryota,B01,Epilobium,B01.650.940.800.575.100.786.416,http://id.nlm.nih.gov/mesh/D031666
Organisms,Eukaryota,B01,Oenothera,B01.650.940.800.575.100.786.611,http://id.nlm.nih.gov/mesh/D031664
Organisms,Eukaryota,B01,Oenothera biennis,B01.650.940.800.575.100.786.611.500,http://id.nlm.nih.gov/mesh/D031665
Organisms,Eukaryota,B01,Orchidaceae,B01.650.940.800.575.100.787,http://id.nlm.nih.gov/mesh/D029595
Organisms,Eukaryota,B01,Dendrobium,B01.650.940.800.575.100.787.222,http://id.nlm.nih.gov/mesh/D031667
Organisms,Eukaryota,B01,Gastrodia,B01.650.940.800.575.100.787.500,http://id.nlm.nih.gov/mesh/D031668
Organisms,Eukaryota,B01,Vanilla,B01.650.940.800.575.100.787.888,http://id.nlm.nih.gov/mesh/D031669
Organisms,Eukaryota,B01,Orobanchaceae,B01.650.940.800.575.100.788,http://id.nlm.nih.gov/mesh/D031670
Organisms,Eukaryota,B01,Cistanche,B01.650.940.800.575.100.788.500,http://id.nlm.nih.gov/mesh/D031671
Organisms,Eukaryota,B01,Orobanche,B01.650.940.800.575.100.788.750,http://id.nlm.nih.gov/mesh/D031672
Organisms,Eukaryota,B01,Oxalidaceae,B01.650.940.800.575.100.789,http://id.nlm.nih.gov/mesh/D065825
Organisms,Eukaryota,B01,Averrhoa,B01.650.940.800.575.100.789.500,http://id.nlm.nih.gov/mesh/D065826
Organisms,Eukaryota,B01,Paeonia,B01.650.940.800.575.100.791,http://id.nlm.nih.gov/mesh/D029596
Organisms,Eukaryota,B01,Pandanaceae,B01.650.940.800.575.100.792,http://id.nlm.nih.gov/mesh/D031673
Organisms,Eukaryota,B01,Papaveraceae,B01.650.940.800.575.100.795,http://id.nlm.nih.gov/mesh/D028101
Organisms,Eukaryota,B01,Argemone,B01.650.940.800.575.100.795.124,http://id.nlm.nih.gov/mesh/D031674
Organisms,Eukaryota,B01,Chelidonium,B01.650.940.800.575.100.795.249,http://id.nlm.nih.gov/mesh/D028281
Organisms,Eukaryota,B01,Eschscholzia,B01.650.940.800.575.100.795.374,http://id.nlm.nih.gov/mesh/D031675
Organisms,Eukaryota,B01,Papaver,B01.650.940.800.575.100.795.500,http://id.nlm.nih.gov/mesh/D010207
Organisms,Eukaryota,B01,Sanguinaria,B01.650.940.800.575.100.795.750,http://id.nlm.nih.gov/mesh/D031681
Organisms,Eukaryota,B01,Passifloraceae,B01.650.940.800.575.100.803,http://id.nlm.nih.gov/mesh/D031683
Organisms,Eukaryota,B01,Passiflora,B01.650.940.800.575.100.803.500,http://id.nlm.nih.gov/mesh/D029598
Organisms,Eukaryota,B01,Pedaliaceae,B01.650.940.800.575.100.806,http://id.nlm.nih.gov/mesh/D029601
Organisms,Eukaryota,B01,Harpagophytum,B01.650.940.800.575.100.806.500,http://id.nlm.nih.gov/mesh/D031684
Organisms,Eukaryota,B01,Sesamum,B01.650.940.800.575.100.806.750,http://id.nlm.nih.gov/mesh/D031685
Organisms,Eukaryota,B01,Phytolaccaceae,B01.650.940.800.575.100.809,http://id.nlm.nih.gov/mesh/D029602
Organisms,Eukaryota,B01,Phytolacca,B01.650.940.800.575.100.809.500,http://id.nlm.nih.gov/mesh/D029603
Organisms,Eukaryota,B01,Phytolacca americana,B01.650.940.800.575.100.809.500.500,http://id.nlm.nih.gov/mesh/D029604
